Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2023,AGUADA,116.38,104.09,83.03,0.8
2023,ALBANIA,307.74,265.24,189.48,0.71
2023,ARATOCA,1768.94,1546.95,1442.76,0.93
2023,BARBOSA,561.0,474.93,343.29,0.72
2023,BARICHARA,533.17,430.3,576.43,1.34
2023,BETULIA,369.41,330.22,329.68,1.0
2023,BOLIVAR,143.36,126.54,90.92,0.72
2023,BUCARAMANGA,590.12,506.1,545.4,1.08
2023,CABRERA,12.18,7.96,9.86,1.24
2023,CALIFORNIA,21.0,0.0,0.0,0.0
2023,CAPITANEJO,12.7,9.21,7.26,0.79
2023,CEPITA,112.78,85.38,67.65,0.79
2023,CHARALA,1358.77,1108.03,1152.82,1.04
2023,CHARTA,138.9,116.7,103.11,0.88
2023,CHIMA,975.81,855.36,637.91,0.75
2023,CHIPATA,120.15,110.8,52.52,0.47
2023,CONFINES,2649.56,2082.23,1388.95,0.67
2023,CONTRATACION,318.67,286.62,243.83,0.85
2023,COROMORO,1664.24,1329.3,1362.06,1.02
2023,CURITI,2232.46,1934.59,2056.21,1.06
2023,EL CARMEN DE CHUCURI,589.56,490.36,683.39,1.3900000000000001
2023,EL GUACAMAYO,45.1,37.55,13.12,0.35
2023,EL PEÑON,6.21,6.21,6.21,1.0
2023,EL PLAYON,1102.89,928.41,1100.05,1.18
2023,ENCINO,445.28,376.87,351.13,0.93
2023,ENCISO,94.16,70.82,56.94,0.8
2023,FLORIAN,413.71,381.05,202.4,0.53
2023,FLORIDABLANCA,561.37,477.74,418.42,0.88
2023,GALAN,790.99,719.47,603.02,0.84
2023,GAMBITA,133.94,108.3,72.8,0.67
2023,GIRON,77.98,71.44,27.38,0.38
2023,GUACA,120.92,103.93,85.81,0.83
2023,GUADALUPE,1320.51,1162.0,876.37,0.75
2023,GUAPOTA,380.2,318.33,280.09,0.88
2023,GUAVATA,415.42,349.89,187.8,0.54
2023,GUEPSA,145.13,127.22,120.19,0.94
2023,HATO,612.22,545.54,383.81,0.7
2023,JESUS MARIA,373.61,325.06,415.51,1.28
2023,JORDAN,73.11,68.67,70.63,1.03
2023,LA BELLEZA,201.36,181.04,165.4,0.91
2023,LA PAZ,34.12,29.27,25.18,0.86
2023,LANDAZURI,15.95,15.11,8.72,0.58
2023,LEBRIJA,41.74,40.01,47.93,1.2
2023,LOS SANTOS,124.34,95.55,121.39,1.27
2023,MALAGA,17.69,16.08,14.39,0.89
2023,MATANZA,1158.59,992.86,1056.04,1.06
2023,MOGOTES,1783.66,1381.33,1311.33,0.95
2023,MOLAGAVITA,134.43,114.13,94.09,0.82
2023,OCAMONTE,1549.79,1290.03,1498.91,1.16
2023,OIBA,1876.5,1519.67,1205.82,0.79
2023,ONZAGA,138.81,127.02,76.35,0.6
2023,PALMAS DEL SOCORRO,922.0,720.67,753.49,1.05
2023,PARAMO,2583.84,2058.58,1654.08,0.8
2023,PIEDECUESTA,975.98,829.72,573.84,0.69
2023,PINCHOTE,1897.79,1605.3,1789.52,1.11
2023,PUENTE NACIONAL,1106.53,924.98,963.48,1.04
2023,RIONEGRO,1246.1,1119.76,1299.93,1.16
2023,SAN ANDRES,848.47,764.49,504.74,0.66
2023,SAN BENITO,195.11,170.01,165.36,0.97
2023,SAN GIL,2811.7,2328.05,2335.98,1.0
2023,SAN JOAQUIN,104.68,77.27,38.87,0.5
2023,SAN JOSE DE MIRANDA,38.19,35.23,17.76,0.5
2023,SAN MIGUEL,75.44,67.49,49.16,0.73
2023,SAN VICENTE DE CHUCURI,2058.37,1739.4,1440.33,0.83
2023,SANTA BARBARA,276.78,241.64,183.43,0.76
