Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2016,MONIQUIRA,1568.04,1422.14,1323.01,0.93
2016,MUZO,80.9,73.03,71.63,0.98
2016,OTANCHE,220.73,182.08,172.69,0.95
2016,PACHAVITA,123.29,111.4,88.13,0.79
2016,PAEZ,330.28,271.28,292.91,1.08
2016,PAJARITO,31.85,30.55,28.96,0.95
2016,PAUNA,397.99,362.85,331.78,0.91
2016,PAYA,35.35,31.94,18.9,0.59
2016,PISBA,152.15,125.5,99.85,0.8
2016,QUIPAMA,139.82,123.34,124.46,1.01
2016,RONDON,120.03,88.67,109.86,1.24
2016,SAN EDUARDO,231.62,190.99,210.14,1.1
2016,SAN JOSE DE PARE,727.52,672.66,647.33,0.96
2016,SAN LUIS DE GACENO,11.54,11.31,5.25,0.46
2016,SAN PABLO DE BORBUR,319.64,253.71,292.85,1.15
2016,SANTA MARIA,4.41,3.34,2.85,0.85
2016,SANTANA,542.45,515.36,464.29,0.9
2016,SOMONDOCO,55.53,50.98,32.23,0.63
2016,TOGUI,626.43,563.72,557.52,0.99
2016,TUNUNGUA,137.07,126.34,106.01,0.84
2016,ZETAQUIRA,1180.93,997.48,1021.75,1.02
2017,ALMEIDA,70.64,68.82,52.19,0.76
2017,BERBEO,469.94,435.04,366.59,0.84
2017,BRICEÑO,194.45,168.32,110.84,0.66
2017,BUENAVISTA,327.33,287.24,273.51,0.95
2017,CAMPOHERMOSO,193.53,154.74,116.05,0.75
2017,CHINAVITA,56.96,54.36,68.71,1.26
2017,CHITARAQUE,447.39,389.43,328.16,0.84
2017,COPER,210.0,185.82,125.27,0.67
2017,GARAGOA,126.15,113.39,76.44,0.67
2017,GUATEQUE,56.57,52.43,61.85,1.18
2017,GUAYATA,256.79,242.01,167.23,0.69
2017,LA VICTORIA,120.6,106.2,71.59,0.67
2017,LABRANZAGRANDE,79.22,79.22,52.16,0.66
2017,MACANAL,91.39,87.6,73.82,0.84
2017,MARIPI,269.35,241.61,161.8,0.67
2017,MIRAFLORES,839.05,795.75,523.98,0.66
2017,MONIQUIRA,1521.39,1341.86,1130.74,0.84
2017,MUZO,80.5,78.32,66.0,0.84
2017,OTANCHE,187.07,180.94,137.23,0.76
2017,PACHAVITA,107.36,100.76,76.42,0.76
2017,PAEZ,312.54,290.35,264.24,0.91
2017,PAJARITO,31.45,31.45,20.71,0.66
2017,PAUNA,372.77,346.62,228.24,0.66
2017,PAYA,35.35,30.07,25.34,0.84
2017,PISBA,135.04,135.04,91.04,0.67
2017,QUIPAMA,138.7,134.92,88.84,0.66
2017,RONDON,121.33,109.82,111.05,1.01
2017,SAN EDUARDO,245.31,215.84,200.07,0.93
2017,SAN JOSE DE PARE,737.21,673.99,567.95,0.84
2017,SAN LUIS DE GACENO,9.48,7.68,5.93,0.77
2017,SAN PABLO DE BORBUR,313.01,293.24,193.09,0.66
2017,SANTA MARIA,6.77,5.8100000000000005,3.92,0.67
2017,SANTANA,513.08,458.34,386.23,0.84
2017,SOMONDOCO,44.53,43.52,28.66,0.66
2017,TOGUI,596.95,535.76,451.47,0.84
2017,TUNUNGUA,84.74,75.23,49.54,0.66
2017,ZETAQUIRA,1163.77,1046.79,882.1,0.84
2018,ALMEIDA,73.43,70.59,54.76,0.78
2018,BERBEO,470.08,443.17,381.96,0.86
2018,BRICEÑO,171.04,144.43,89.79,0.62
2018,BUENAVISTA,302.74,262.25,255.41,0.97
2018,CAMPOHERMOSO,200.11,169.57,130.07,0.77
2018,CHINAVITA,60.19,56.31,72.8,1.29
2018,CHITARAQUE,447.76,397.12,342.27,0.86
2018,COPER,223.05,207.45,143.04,0.69
2018,GARAGOA,130.87,119.82,82.62,0.69
2018,GUATEQUE,56.15,52.81,63.72,1.21
2018,GUAYATA,252.27,235.44,166.4,0.71
2018,LA VICTORIA,121.49,114.1,78.67,0.69
2018,LABRANZAGRANDE,79.22,79.22,51.21,0.65
2018,MACANAL,93.59,87.61,75.51,0.86
2018,MARIPI,251.86,229.85,157.43,0.68
2018,MIRAFLORES,811.13,773.94,481.15,0.62
2018,MONIQUIRA,1516.17,1356.11,1168.81,0.86
2018,MUZO,79.26,76.92,66.3,0.86
2018,OTANCHE,187.07,182.87,141.85,0.78
2018,PACHAVITA,110.4,103.07,79.95,0.78
