Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
SUCRE,ÑAME,2016,2015.2,19762.17,9.81
SUCRE,ÑAME,2017,1643.21,14349.21,8.73
SUCRE,ÑAME ESPINO,2013,1800.5,23514.3,13.06
SUCRE,ÑAME ESPINO,2018,2565.0,21696.5,8.46
SUCRE,ÑAME ESPINO,2019,1276.3,13011.7,10.19
SUCRE,PALMA DE ACEITE,2008,0.0,0.0,0.0
SUCRE,PALMA DE ACEITE,2014,420.0,756.0,1.8
SUCRE,PALMA DE ACEITE,2015,470.0,1155.0,2.46
SUCRE,PAPAYA,2021,8.0,136.0,17.0
SUCRE,PAPAYA HAWAIANA,2020,12.0,144.0,12.0
SUCRE,PAPAYA HAWAIANA,2023,7.25,64.25,8.86
SUCRE,PATILLA,2012,709.0,7017.65,9.9
SUCRE,PATILLA,2022,2006.0,18718.2,9.33
SUCRE,PEPINO COHOMBRO,2014,6.0,48.0,8.0
SUCRE,PEPINO COHOMBRO,2015,4.0,21.0,5.25
SUCRE,PIÑA,2014,2.5,100.0,40.0
SUCRE,PIÑA,2021,35.0,1250.0,35.71
SUCRE,PLATANO,2008,1090.0,5873.0,5.39
SUCRE,SORGO,2006,0.0,0.0,0.0
SUCRE,SORGO,2007,1125.0,2648.0,2.35
SUCRE,TABACO RUBIO,2012,244.1,477.07,1.95
SUCRE,YUCA,2007,19715.0,210615.0,10.68
SUCRE,YUCA,2009,21286.0,250794.0,11.78
SUCRE,YUCA INDUSTRIAL,2012,1224.0,19488.0,15.92
SUCRE,YUCA INDUSTRIAL,2013,2758.63,53928.34,19.55
SUCRE,YUCA INDUSTRIAL,2018,4145.0,74295.0,17.92
SUCRE,YUCA INDUSTRIAL,2019,3800.5,78489.5,20.65
SUCRE,ZAPOTE,2008,62.0,372.0,6.0
SUCRE,ZAPOTE,2016,71.0,1775.0,25.0
SUCRE,ZAPOTE,2017,51.0,331.5,6.5
SUCRE,AGUACATE,2008,268.0,1871.0,6.98
SUCRE,AGUACATE PAPELILLO,2021,16.0,112.0,7.0
SUCRE,AHUYAMA,2018,80.0,400.0,5.0
SUCRE,AHUYAMA,2019,135.0,1280.0,9.48
SUCRE,AJI,2009,122.28,889.02,7.27
SUCRE,ALGODON,2006,0.0,0.0,0.0
SUCRE,ALGODON,2007,2350.0,3874.0,1.65
SUCRE,ALGODON,2009,1936.46,3317.0,1.71
SUCRE,ALGODON,2016,211.0,261.02,1.24
SUCRE,ARROZ SECANO MANUAL,2008,7995.0,15554.0,1.95
SUCRE,ARROZ SECANO MANUAL,2014,6938.3,14886.38,2.15
SUCRE,ARROZ SECANO MANUAL,2015,5558.3,10522.28,1.8900000000000001
SUCRE,ARROZ SECANO MECANIZADO,2006,0.0,0.0,0.0
SUCRE,ARROZ SECANO MECANIZADO,2009,43218.0,144527.6,3.34
SUCRE,BATATA,2020,56.0,647.0,11.55
SUCRE,BATATA,2023,51.0,835.0,16.37
SUCRE,BERENJENA,2010,61.0,586.0,9.61
SUCRE,BERENJENA,2011,33.0,322.0,9.76
SUCRE,BERENJENA,2016,95.0,542.0,5.71
SUCRE,BERENJENA,2020,124.0,798.0,6.44
SUCRE,BERENJENA,2023,154.0,1227.0,7.97
SUCRE,CACAO,2012,55.0,33.0,0.6
SUCRE,CACAO,2022,300.0,151.45,0.5
SUCRE,CAFE,2023,0.0,0.0,0.0
SUCRE,CAÑA FLECHA,2012,72.0,36.0,0.5
SUCRE,CAÑA FLECHA,2013,72.0,72.0,1.0
SUCRE,CAÑA FLECHA,2018,69.0,13.8,0.2
SUCRE,COCO,2020,541.0,2710.5,5.01
SUCRE,COL,2008,11.0,56.0,5.09
SUCRE,FRIJOL,2012,218.25,120.38,0.55
SUCRE,FRIJOL,2013,234.45,123.82,0.53
SUCRE,FRIJOL,2018,130.46,136.05,1.04
SUCRE,FRIJOL,2019,382.5,415.9,1.09
SUCRE,GUANABANA,2020,8.0,13.0,1.63
SUCRE,GUANABANA,2023,11.0,36.3,3.3
SUCRE,GUAYABA,2021,178.0,936.0,5.26
SUCRE,HABICHUELA,2010,26.0,152.5,5.87
SUCRE,HABICHUELA,2011,18.0,103.5,5.75
SUCRE,HABICHUELA,2020,68.5,267.4,3.9
SUCRE,HABICHUELA,2023,78.0,444.0,5.6899999999999995
SUCRE,MAIZ TECNIFICADO,2010,15146.0,26342.2,1.74
SUCRE,MAIZ TECNIFICADO,2011,12778.0,26355.6,2.06
SUCRE,MAIZ TECNIFICADO,2020,13127.0,38114.55,2.9
SUCRE,MAIZ TRADICIONAL,2012,6785.0,10486.12,1.55
SUCRE,MAIZ TRADICIONAL,2022,5749.5,13201.06,2.3
SUCRE,MANGO,2007,4.0,20.0,5.0
SUCRE,MANGO,2010,9.5,63.7,6.71
SUCRE,MANGO,2011,7.0,113.0,16.14
SUCRE,MANGO,2016,150.0,1840.5,12.27
SUCRE,MANGO,2017,330.0,5607.5,16.99
SUCRE,MANGO,2023,482.5,5206.0,10.79
SUCRE,ÑAME DIAMANTE,2013,2.0,16.0,8.0
SUCRE,ÑAME DIAMANTE,2018,1700.0,23050.0,13.56
SUCRE,ÑAME DIAMANTE,2019,61.2,918.0,15.0
SUCRE,ÑAME ESPINO,2012,35.0,350.0,10.0
SUCRE,ÑAME ESPINO,2020,978.0,7459.6,7.63
SUCRE,ÑAME ESPINO,2023,1146.5,9988.25,8.71
SUCRE,NARANJA,2012,104.0,483.9,4.65
SUCRE,NARANJA,2013,122.0,587.0,4.8100000000000005
SUCRE,NARANJA,2022,155.0,956.0,6.17
SUCRE,NISPERO,2022,1.0,2.0,2.0
SUCRE,PAPAYA,2009,7.0,64.0,9.14
SUCRE,PAPAYA HAWAIANA,2019,12.0,144.0,12.0
SUCRE,PATILLA,2006,0.0,0.0,0.0
SUCRE,PATILLA,2007,1364.0,9568.0,7.01
SUCRE,PATILLA,2009,1085.5,8740.0,8.05
SUCRE,PATILLA,2013,718.9,11796.2,16.41
SUCRE,PATILLA,2018,1287.44,7878.58,6.12
SUCRE,PATILLA,2019,1955.0,17695.5,9.05
SUCRE,PEPINO COHOMBRO,2021,6.0,9.0,1.5
SUCRE,PIÑA,2009,2.0,5.0,2.5
SUCRE,PLATANO,2022,1559.0,10419.8,6.68
SUCRE,TABACO,2022,295.0,729.0,2.4699999999999998
SUCRE,YUCA,2021,29726.0,279579.0,9.41
SUCRE,AHUYAMA,2008,30.0,90.0,3.0
SUCRE,AHUYAMA,2014,5.0,20.0,4.0
SUCRE,AHUYAMA,2015,6.0,24.0,4.0
SUCRE,AJONJOLI,2014,463.0,339.9,0.73
SUCRE,AJONJOLI,2015,402.0,267.5,0.67
SUCRE,AJONJOLI,2021,1043.0,1265.0,1.21
SUCRE,ALGODON,2010,1560.62,2561.75,1.6400000000000001
SUCRE,ALGODON,2011,1935.45,2838.2,1.47
SUCRE,ALGODON,2020,4.0,3.0,0.75
SUCRE,ARROZ SECANO MANUAL,2021,10708.0,32270.14,3.01
SUCRE,ARROZ SECANO MECANIZADO,2007,27631.0,102741.6,3.7199999999999998
SUCRE,ARROZ SECANO MECANIZADO,2010,17662.0,63521.6,3.6
SUCRE,ARROZ SECANO MECANIZADO,2011,22695.5,86714.35,3.82
SUCRE,ARROZ SECANO MECANIZADO,2016,38008.39,155796.64,4.1
SUCRE,ARROZ SECANO MECANIZADO,2017,32281.62,132126.98,4.09
SUCRE,ARROZ SECANO MECANIZADO,2023,30933.0,144213.1,4.66
SUCRE,BATATA,2006,0.0,0.0,0.0
SUCRE,BATATA,2007,10.0,80.0,8.0
SUCRE,BATATA,2010,15.0,180.0,12.0
SUCRE,BATATA,2011,12.0,120.0,10.0
SUCRE,BATATA,2016,38.0,950.0,25.0
SUCRE,BATATA,2017,35.0,628.0,17.94
SUCRE,BERENJENA,2008,74.0,739.0,9.99
SUCRE,BERENJENA,2014,70.0,340.0,4.86
