Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
CUNDINAMARCA,MANGO,2009,7245.5,64987.65,8.97
CUNDINAMARCA,MANGO,2019,8709.7,87962.9,10.1
CUNDINAMARCA,MANGO INJERTO,2010,120.0,960.0,8.0
CUNDINAMARCA,MANGO KENT,2021,502.0,4178.0,8.32
CUNDINAMARCA,MANZANA,2009,3.0,7.5,2.5
CUNDINAMARCA,MANZANA,2016,0.6,1.8,3.0
CUNDINAMARCA,MANZANA,2017,0.6,1.8,3.0
CUNDINAMARCA,MARACUYA,2021,608.0,4700.5,7.73
CUNDINAMARCA,MENTA,2022,5.0,30.0,6.0
CUNDINAMARCA,MORA,2012,3177.03,25172.31,7.92
CUNDINAMARCA,MORA,2013,3192.2,25098.54,7.86
CUNDINAMARCA,MORA,2018,3213.8,34009.95,10.58
CUNDINAMARCA,MORA,2019,3171.5,30727.0,9.69
CUNDINAMARCA,NABO,2016,4.0,56.0,14.0
CUNDINAMARCA,NABO,2017,5.0,75.0,15.0
CUNDINAMARCA,ÑAME,2016,10.0,50.0,5.0
CUNDINAMARCA,NARANJA,2008,3766.3,39437.0,10.47
CUNDINAMARCA,NARANJA,2015,4640.0,28035.25,6.04
CUNDINAMARCA,PALMA DE ACEITE,2012,4972.5,12431.25,2.5
CUNDINAMARCA,PALMA DE ACEITE,2013,3626.0,11276.86,3.11
CUNDINAMARCA,PALMA DE ACEITE,2022,5655.0,20892.92,3.69
CUNDINAMARCA,PALMA ROBELINA,2009,24.0,480.0,20.0
CUNDINAMARCA,PAPA CRIOLLA,2012,2587.08,40016.46,15.47
CUNDINAMARCA,PAPA CRIOLLA,2013,2637.5,37692.5,14.29
CUNDINAMARCA,PAPA CRIOLLA,2022,5829.0,104395.7,17.91
CUNDINAMARCA,PEPINO COHOMBRO,2009,155.6,1488.4,9.57
CUNDINAMARCA,PEPINO GUISO,2021,360.0,4357.2,12.1
CUNDINAMARCA,PEREJIL,2018,7.0,84.0,12.0
CUNDINAMARCA,PEREJIL,2019,35.6,427.2,12.0
CUNDINAMARCA,PIMENTON,2008,58.0,1760.0,30.34
CUNDINAMARCA,PIMENTON,2015,213.8,3301.88,15.44
CUNDINAMARCA,PIÑA,2007,126.0,4055.0,32.18
CUNDINAMARCA,PIÑA,2009,292.0,8744.0,29.95
CUNDINAMARCA,PIÑA,2016,116.9,4176.22,35.72
CUNDINAMARCA,PIÑA,2017,139.9,4955.5,35.42
CUNDINAMARCA,PITAHAYA,2021,24.0,62.0,2.58
CUNDINAMARCA,PLANTAS AROMATICAS,2008,130.22,1018.91,7.82
CUNDINAMARCA,PLANTULAS,2011,12.5,18.75,1.5
CUNDINAMARCA,PLATANO,2014,7413.5,59481.45,8.02
CUNDINAMARCA,PLATANO,2015,7439.31,69506.52,9.34
CUNDINAMARCA,PROTEA,2017,25.0,25.0,1.0
CUNDINAMARCA,PUERRO,2006,0.0,0.0,0.0
CUNDINAMARCA,PUERRO,2007,8.0,240.0,30.0
CUNDINAMARCA,QUINUA,2014,9.9,36.9,3.73
CUNDINAMARCA,QUINUA,2015,29.0,78.0,2.69
CUNDINAMARCA,RABANO,2009,9.97,83.88,8.41
CUNDINAMARCA,ROSA,2010,46.0,500.0,10.87
CUNDINAMARCA,ROSA,2011,130.0,1150.0,8.85
CUNDINAMARCA,RUDA,2021,24.0,288.0,12.0
CUNDINAMARCA,RUSCUS,2012,62.0,1240.0,20.0
CUNDINAMARCA,RUSCUS,2013,67.0,670.0,10.0
CUNDINAMARCA,RUSCUS,2018,129.5,1295.0,10.0
CUNDINAMARCA,SABILA,2014,68.0,2154.8,31.69
CUNDINAMARCA,SABILA,2015,107.0,1740.0,16.26
CUNDINAMARCA,SORGO,2020,77.3,105.3,1.3599999999999999
CUNDINAMARCA,SOYA,2012,300.0,600.0,2.0
CUNDINAMARCA,TANGELO,2023,52.38,426.13,8.14
CUNDINAMARCA,TOMATE DE ARBOL,2008,1237.61,16775.49,13.55
CUNDINAMARCA,TOMATE INVERNADERO,2010,228.53,16145.9,70.65
CUNDINAMARCA,TOMATE INVERNADERO,2011,129.0,10118.4,78.44
CUNDINAMARCA,TOMATE INVERNADERO,2020,688.0,38128.75,55.42
CUNDINAMARCA,TOMATE INVERNADERO,2023,870.6,48097.5,55.25
CUNDINAMARCA,TOMILLO,2014,49.3,291.9,5.92
CUNDINAMARCA,TOMILLO,2015,49.7,298.2,6.0
CUNDINAMARCA,TRIGO,2008,104.0,242.5,2.33
CUNDINAMARCA,TRIGO,2014,5.0,7.5,1.5
CUNDINAMARCA,UCHUVA,2012,129.0,1770.0,13.72
CUNDINAMARCA,UCHUVA,2013,149.12,1906.0,12.78
CUNDINAMARCA,UCHUVA,2022,354.14,5293.76,14.95
CUNDINAMARCA,YACON,2016,2.0,40.0,20.0
CUNDINAMARCA,YUCA,2008,1859.0,18925.8,10.18
CUNDINAMARCA,YUCA,2015,2345.6,29468.74,12.56
CUNDINAMARCA,ZANAHORIA,2008,4310.2,127361.3,29.55
CUNDINAMARCA,ZANAHORIA,2014,2527.4,74681.7,29.55
CUNDINAMARCA,ZANAHORIA,2015,2423.0,67985.4,28.06
CUNDINAMARCA,ZAPOTE,2008,8.0,50.0,6.25
CUNDINAMARCA,ZAPOTE,2014,10.0,46.0,4.6
CUNDINAMARCA,ZAPOTE,2015,5.0,23.0,4.6
CUNDINAMARCA,ACHIRA,2020,767.0,3654.0,4.76
CUNDINAMARCA,ACHIRA,2023,544.0,1789.0,3.29
CUNDINAMARCA,AGRAZ,2017,0.5,2.0,4.0
CUNDINAMARCA,AGUACATE,2008,194.55,2107.5,10.83
CUNDINAMARCA,AHUYAMA,2010,529.19,5511.08,10.41
CUNDINAMARCA,AHUYAMA,2020,538.2,5096.48,9.47
CUNDINAMARCA,AHUYAMA,2023,801.5,6866.0,8.57
CUNDINAMARCA,ALBAHACA,2012,9.0,22.5,2.5
CUNDINAMARCA,ALBAHACA,2022,57.5,333.75,5.8
CUNDINAMARCA,ANON,2021,13.6,60.8,4.47
CUNDINAMARCA,ANTURIO,2014,61.1,702.0,11.49
CUNDINAMARCA,APIO,2012,270.25,5879.75,21.76
CUNDINAMARCA,APIO,2013,257.0,5785.0,22.51
CUNDINAMARCA,APIO,2018,115.0,2465.0,21.43
CUNDINAMARCA,ARRACACHA,2008,323.0,2957.5,9.16
CUNDINAMARCA,ARRACACHA,2011,511.0,4119.6,8.06
CUNDINAMARCA,ARRACACHA,2016,405.5,4022.4,9.92
CUNDINAMARCA,ARRACACHA,2017,389.8,3903.4,10.01
CUNDINAMARCA,ARROZ RIEGO,2006,0.0,0.0,0.0
CUNDINAMARCA,ARROZ RIEGO,2007,3819.0,24380.0,6.38
CUNDINAMARCA,ARROZ RIEGO,2009,1980.0,13305.0,6.72
CUNDINAMARCA,ARROZ RIEGO,2016,1997.25,10683.95,5.35
CUNDINAMARCA,ARROZ RIEGO,2017,2645.79,11661.97,4.41
CUNDINAMARCA,ARROZ SECANO MECANIZADO,2012,1324.0,4369.2,3.3
CUNDINAMARCA,ARROZ SECANO MECANIZADO,2013,1601.0,8579.71,5.36
CUNDINAMARCA,ARVEJA,2006,0.0,0.0,0.0
CUNDINAMARCA,ARVEJA,2007,8317.0,12301.0,1.48
CUNDINAMARCA,ARVEJA,2011,6440.05,9700.05,1.51
CUNDINAMARCA,ARVEJA,2016,4511.45,7880.58,1.75
CUNDINAMARCA,ARVEJA,2017,5543.9,9842.99,1.78
CUNDINAMARCA,ASTROMELIA,2016,5.8,23.2,4.0
CUNDINAMARCA,ASTROMELIA,2017,10.0,40.0,4.0
CUNDINAMARCA,AVENA,2019,1119.0,4882.1,4.36
CUNDINAMARCA,BANANO,2014,3846.0,34964.7,9.09
CUNDINAMARCA,BANANO,2021,9583.5,64355.28,6.72
CUNDINAMARCA,BREVO,2022,4.4,15.4,3.5
CUNDINAMARCA,BROCOLI,2012,382.47,7935.25,20.75
CUNDINAMARCA,BROCOLI,2022,319.9,7247.65,22.66
CUNDINAMARCA,CACAO,2021,13179.8,8206.93,0.62
CUNDINAMARCA,CAFE,2007,43017.3,33729.14,0.78
CUNDINAMARCA,CAFE,2009,43475.84,37118.07,0.85
CUNDINAMARCA,CAFE,2017,30894.16,33943.39,1.1
CUNDINAMARCA,CAÑA PANELERA,2020,36980.2,1915547.33,51.8
CUNDINAMARCA,CAÑA PANELERA,2023,36093.82,1746029.8,48.37
CUNDINAMARCA,CEBADA,2010,550.0,891.0,1.62
CUNDINAMARCA,CEBADA,2011,164.0,279.0,1.7
CUNDINAMARCA,CEBADA,2016,151.0,459.0,3.04
CUNDINAMARCA,CEBADA,2020,159.0,484.5,3.05
CUNDINAMARCA,CEBADA,2023,223.0,800.0,3.59
CUNDINAMARCA,CEBOLLA DE BULBO,2017,2178.0,44168.0,20.28
