Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
VALLE DEL CAUCA,CAFE,2012,69456.71,61190.55,0.88
VALLE DEL CAUCA,CAFE,2022,42929.23,37093.76,0.86
VALLE DEL CAUCA,CAÑA AZUCARERA,2007,142039.0,17063466.0,120.13
VALLE DEL CAUCA,CAÑA AZUCARERA,2016,148105.01,18522561.38,125.06
VALLE DEL CAUCA,CAÑA AZUCARERA,2017,134941.15,19428713.46,143.98
VALLE DEL CAUCA,CAÑA PANELERA,2020,5178.06,295978.4,57.16
VALLE DEL CAUCA,CEBOLLA DE BULBO,2021,317.24,3102.6,9.78
VALLE DEL CAUCA,CEBOLLA DE RAMA,2007,383.0,6021.0,15.72
VALLE DEL CAUCA,CEBOLLA DE RAMA,2011,386.7,5927.0,15.33
VALLE DEL CAUCA,CEBOLLA DE RAMA,2016,515.38,6759.8,13.12
VALLE DEL CAUCA,CEBOLLA DE RAMA,2017,514.0,6599.0,12.84
VALLE DEL CAUCA,CHONTADURO,2010,3492.0,48766.0,13.97
VALLE DEL CAUCA,CHONTADURO,2011,3498.0,48828.0,13.96
VALLE DEL CAUCA,CHONTADURO,2016,1644.04,6651.16,4.05
VALLE DEL CAUCA,CHONTADURO,2020,65.0,690.0,10.62
VALLE DEL CAUCA,CHONTADURO,2023,2280.0,4808.0,2.11
VALLE DEL CAUCA,CILANTRO,2012,314.5,2458.5,7.82
VALLE DEL CAUCA,CILANTRO,2022,447.97,3832.01,8.55
VALLE DEL CAUCA,CIRUELA,2007,9.0,81.0,9.0
VALLE DEL CAUCA,CIRUELA,2011,9.0,81.0,9.0
VALLE DEL CAUCA,CITRICOS,2012,4944.99,124718.28,25.22
VALLE DEL CAUCA,COCO,2014,322.0,3864.0,12.0
VALLE DEL CAUCA,COCO,2021,10.0,70.0,7.0
VALLE DEL CAUCA,COLIFLOR,2021,2.0,20.0,10.0
VALLE DEL CAUCA,CURUBA,2022,12.88,143.22,11.12
VALLE DEL CAUCA,DURAZNO,2009,8.0,64.0,8.0
VALLE DEL CAUCA,FLORES Y FOLLAJES,2012,4.0,24.0,6.0
VALLE DEL CAUCA,FLORES Y FOLLAJES,2018,84.0,2276.6,27.1
VALLE DEL CAUCA,FRESA,2009,1.9,69.98,36.83
VALLE DEL CAUCA,FRESA,2018,28.3,654.5,23.13
VALLE DEL CAUCA,FRESA,2019,26.1,696.6,26.69
VALLE DEL CAUCA,FRIJOL,2021,3545.32,5227.43,1.47
VALLE DEL CAUCA,FRIJOL LADERA,2007,2593.28,2420.27,0.93
