Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
BOLIVAR,COCO,2016,345.03,2329.06,6.75
BOLIVAR,COCO,2017,345.0,2298.0,6.66
BOLIVAR,GUANABANA,2021,89.8,707.97,7.88
BOLIVAR,GUAYABA,2007,281.0,2658.0,9.46
BOLIVAR,GUAYABA,2012,466.0,4240.0,9.1
BOLIVAR,GUAYABA,2013,364.0,4990.5,13.71
BOLIVAR,GUAYABA,2018,12.0,102.0,8.5
BOLIVAR,GUAYABA,2022,56.0,274.0,4.89
BOLIVAR,HABICHUELA,2010,6.0,45.0,7.5
BOLIVAR,HABICHUELA,2011,6.0,30.0,5.0
BOLIVAR,HORTALIZAS VARIAS,2009,19.0,57.0,3.0
BOLIVAR,JATROPHA,2018,60.0,120.0,2.0
BOLIVAR,LIMON TAHITI,2022,32.58,367.02,11.27
BOLIVAR,MAIZ TECNIFICADO,2014,3170.0,12190.0,3.85
BOLIVAR,MAIZ TECNIFICADO,2015,3000.0,11550.0,3.85
BOLIVAR,MAIZ TRADICIONAL,2014,85414.0,131603.27,1.54
BOLIVAR,MAIZ TRADICIONAL,2022,36467.85,72913.35,2.0
BOLIVAR,MANDARINA,2023,16.5,165.0,10.0
BOLIVAR,MANGO,2007,910.0,12744.0,14.0
BOLIVAR,MANGO,2009,1085.0,16799.0,15.48
BOLIVAR,MANGO,2016,1426.15,19065.29,13.37
BOLIVAR,MANGO,2017,1444.0,20364.78,14.1
BOLIVAR,MELON,2006,0.0,0.0,0.0
BOLIVAR,MELON,2007,380.0,2480.0,6.53
BOLIVAR,MELON,2011,337.0,2370.0,7.03
BOLIVAR,MELON,2016,1260.0,8975.5,7.12
BOLIVAR,MELON,2017,498.0,3937.0,7.91
BOLIVAR,MILLO,2012,35.0,45.0,1.29
BOLIVAR,MILLO,2022,100.0,150.0,1.5
BOLIVAR,ÑAME,2021,11784.0,130959.0,11.11
BOLIVAR,ÑAME ESPINO,2015,250.0,3000.0,12.0
BOLIVAR,NARANJA,2014,390.0,6140.0,15.74
BOLIVAR,NARANJA,2021,729.7,9915.39,13.59
BOLIVAR,NISPERO,2013,20.0,300.0,15.0
BOLIVAR,NISPERO,2018,12.0,60.0,5.0
BOLIVAR,NISPERO,2019,13.0,65.0,5.0
BOLIVAR,PAPAYA,2011,0.0,0.0,0.0
BOLIVAR,PAPAYA,2020,150.0,4050.0,27.0
BOLIVAR,PAPAYA,2023,150.0,2250.0,15.0
BOLIVAR,PAPAYA HAWAIANA,2021,14.0,700.0,50.0
BOLIVAR,PATILLA,2019,611.0,11983.0,19.61
BOLIVAR,PEPINO COHOMBRO,2022,4.0,90.0,22.5
BOLIVAR,PITAHAYA,2007,0.0,0.0,0.0
BOLIVAR,PITAHAYA,2012,25.0,100.0,4.0
BOLIVAR,PITAHAYA,2013,25.0,100.0,4.0
BOLIVAR,PITAHAYA,2022,15.0,75.0,5.0
BOLIVAR,PLATANO,2012,4644.0,38658.0,8.32
BOLIVAR,PLATANO,2013,5019.0,40822.88,8.13
BOLIVAR,PLATANO,2022,7306.6,54839.45,7.51
BOLIVAR,SACHA INCHI,2019,0.0,0.0,0.0
BOLIVAR,SORGO,2021,624.0,928.0,1.49
BOLIVAR,TABACO,2021,552.0,760.2,1.38
BOLIVAR,TABACO NEGRO,2012,1163.0,2255.0,1.94
BOLIVAR,TOMATE,2014,2.0,5.0,2.5
BOLIVAR,TOMATE,2021,16.0,140.0,8.75
BOLIVAR,YUCA,2014,34749.0,341315.5,9.82
BOLIVAR,YUCA,2021,64847.6,611160.8,9.42
BOLIVAR,ZAPOTE,2021,100.0,1200.0,12.0
BOLIVAR,AGUACATE,2012,3406.0,34804.0,10.22
BOLIVAR,AGUACATE,2022,2211.5,15427.25,6.98
BOLIVAR,AHUYAMA,2008,577.0,6299.0,10.92
BOLIVAR,AHUYAMA,2016,1296.5,15713.67,12.12
BOLIVAR,AHUYAMA,2017,1489.0,18464.24,12.4
BOLIVAR,AJI,2020,1284.9,6039.9,4.7
BOLIVAR,AJI,2023,1040.5,9966.0,9.58
BOLIVAR,AJI DULCE,2012,484.0,3759.0,7.77
BOLIVAR,AJI DULCE,2013,1039.0,7684.5,7.4
BOLIVAR,AJI TABASCO,2012,80.0,540.0,6.75
BOLIVAR,AJI TABASCO,2013,80.0,540.0,6.75
BOLIVAR,AJONJOLI,2008,1037.0,805.1,0.78
BOLIVAR,AJONJOLI,2010,1300.0,975.0,0.75
BOLIVAR,AJONJOLI,2011,485.0,425.0,0.88
BOLIVAR,AJONJOLI,2016,2232.0,1720.0,0.77
BOLIVAR,AJONJOLI,2017,3300.0,2580.0,0.78
BOLIVAR,AJONJOLI,2020,1811.9,1220.95,0.67
BOLIVAR,AJONJOLI,2023,1041.0,832.5,0.8
BOLIVAR,ALGODON,2008,2253.03,4162.0,1.85
BOLIVAR,ALGODON,2014,732.2,1156.12,1.58
BOLIVAR,ALGODON,2015,634.0,1023.4,1.6099999999999999
BOLIVAR,ARROZ RIEGO,2021,7202.0,39169.41,5.44
BOLIVAR,ARROZ SECANO MANUAL,2012,13521.0,28965.0,2.14
BOLIVAR,ARROZ SECANO MANUAL,2013,12281.0,25083.5,2.04
BOLIVAR,ARROZ SECANO MANUAL,2018,7550.0,17217.5,2.2800000000000002
BOLIVAR,ARROZ SECANO MANUAL,2019,11394.0,28613.52,2.51
BOLIVAR,BATATA,2019,5.0,40.0,8.0
BOLIVAR,BERENJENA,2019,53.0,465.0,8.77
BOLIVAR,CACAO,2015,6497.0,2812.55,0.43
BOLIVAR,CAFE,2021,2574.22,1827.38,0.71
BOLIVAR,CAÑA PANELERA,2007,819.0,5942.5,7.26
BOLIVAR,CAÑA PANELERA,2016,1204.0,10628.0,8.83
BOLIVAR,CAÑA PANELERA,2017,1045.0,8140.3,7.79
BOLIVAR,CAUCHO,2008,0.0,0.0,0.0
BOLIVAR,CAUCHO,2014,100.0,90.0,0.9
BOLIVAR,CAUCHO,2015,0.0,0.0,0.0
BOLIVAR,CIRUELA,2008,40.0,100.0,2.5
BOLIVAR,CITRICOS,2018,150.0,2250.0,15.0
BOLIVAR,FRIJOL,2008,3654.5,2893.8,0.79
BOLIVAR,FRIJOL,2010,2875.0,1813.6,0.63
BOLIVAR,FRIJOL,2011,2858.0,1898.0,0.66
BOLIVAR,FRIJOL,2016,3275.5,2611.09,0.8
BOLIVAR,FRIJOL,2017,3117.5,2462.34,0.79
BOLIVAR,FRIJOL ARBUSTIVO,2017,30.0,20.98,0.7
BOLIVAR,GUANABANA,2007,10.0,150.0,15.0
BOLIVAR,GUANABANA,2009,10.0,150.0,15.0
BOLIVAR,GUANABANA,2017,30.0,282.0,9.4
BOLIVAR,HABICHUELA,2009,3.0,30.0,10.0
BOLIVAR,HIGUERILLA,2014,0.0,0.0,0.0
BOLIVAR,HORTALIZAS VARIAS,2014,24.0,72.0,3.0
BOLIVAR,HORTALIZAS VARIAS,2021,82.0,49.2,0.6
BOLIVAR,LIMON,2012,125.0,1609.0,12.87
BOLIVAR,LIMON,2013,120.0,1529.0,12.74
BOLIVAR,LIMON,2018,79.0,848.0,10.73
BOLIVAR,LIMON,2019,126.0,1353.5,10.74
BOLIVAR,LIMON PAJARITO,2022,94.87,925.1,9.75
BOLIVAR,MAIZ TRADICIONAL,2015,69034.0,104301.81,1.51
BOLIVAR,MANGO KENT,2021,730.0,2351.6,3.22
BOLIVAR,MELON,2009,385.0,2593.0,6.74
BOLIVAR,ÑAME,2008,15089.5,167961.0,11.13
BOLIVAR,ÑAME,2014,10218.0,111938.0,10.95
BOLIVAR,ÑAME,2015,5487.0,47552.0,8.67
BOLIVAR,ÑAME DIAMANTE,2015,2600.0,26000.0,10.0
BOLIVAR,ÑAME ESPINO,2021,7112.0,94460.0,13.28
BOLIVAR,NARANJA,2008,1025.0,17541.0,17.11
BOLIVAR,NARANJA,2015,515.0,4710.0,9.15
BOLIVAR,PALMA DE ACEITE,2012,22535.0,83411.5,3.7
BOLIVAR,PALMA DE ACEITE,2013,25774.0,87288.26,3.39
BOLIVAR,PALMA DE ACEITE,2018,40476.0,137225.25,3.39
BOLIVAR,PALMA DE ACEITE,2022,42071.2,152324.52,3.62
BOLIVAR,PATILLA,2020,781.0,19374.0,24.81
BOLIVAR,PATILLA,2023,805.0,11132.1,13.83
BOLIVAR,PIMENTON,2012,4.0,20.0,5.0
BOLIVAR,PIMENTON,2013,5.0,25.0,5.0
BOLIVAR,PIMENTON,2018,6.0,30.15,5.02
BOLIVAR,PIMENTON,2019,3.0,3.0,1.0
BOLIVAR,PIÑA,2008,190.0,2850.0,15.0
BOLIVAR,PIÑA,2014,200.0,2400.0,12.0
BOLIVAR,PIÑA,2015,215.0,4420.0,20.56
BOLIVAR,PLATANO,2018,9172.0,81194.0,8.85
BOLIVAR,PLATANO,2019,8363.5,80221.3,9.59
BOLIVAR,SORGO,2009,1430.0,2628.0,1.8399999999999999
BOLIVAR,TABACO NEGRO,2013,1344.0,2654.1,1.97
BOLIVAR,TABACO NEGRO,2018,349.0,614.7,1.76
BOLIVAR,TABACO RUBIO,2012,1000.0,1500.0,1.5
BOLIVAR,TABACO RUBIO,2013,1202.0,1804.0,1.5
BOLIVAR,TABACO RUBIO,2018,300.0,450.0,1.5
BOLIVAR,YUCA,2008,32631.0,307354.0,9.42
BOLIVAR,YUCA,2015,30597.0,250669.0,8.19
BOLIVAR,YUCA INDUSTRIAL,2023,109.0,1066.0,9.78
