Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
NORTE DE SANTANDER,PAPA CRIOLLA,2016,705.0,15053.0,21.35
NORTE DE SANTANDER,PAPA CRIOLLA,2020,865.0,17152.0,19.83
NORTE DE SANTANDER,PAPA CRIOLLA,2023,961.8,17127.6,17.81
NORTE DE SANTANDER,PAPAYA,2020,155.0,2334.0,15.06
NORTE DE SANTANDER,PAPAYA,2023,91.0,1428.0,15.69
NORTE DE SANTANDER,PATILLA,2010,124.0,2061.0,16.62
NORTE DE SANTANDER,PATILLA,2011,20.0,600.0,30.0
NORTE DE SANTANDER,PATILLA,2016,20.0,700.0,35.0
NORTE DE SANTANDER,PATILLA,2020,18.0,630.0,35.0
NORTE DE SANTANDER,PATILLA,2023,20.0,700.0,35.0
NORTE DE SANTANDER,PIMENTON,2018,184.0,2935.6,15.95
NORTE DE SANTANDER,PIMENTON,2019,400.3,6397.3,15.98
NORTE DE SANTANDER,PIÑA,2008,326.0,13030.0,39.97
NORTE DE SANTANDER,PIÑA,2015,285.0,10890.0,38.21
NORTE DE SANTANDER,PLANTAS AROMATICAS,2022,5.0,25.0,5.0
NORTE DE SANTANDER,SACHA INCHI,2020,3.5,10.5,3.0
NORTE DE SANTANDER,SACHA INCHI,2023,4.5,13.5,3.0
NORTE DE SANTANDER,TABACO RUBIO,2014,516.0,757.0,1.47
NORTE DE SANTANDER,TABACO RUBIO,2015,535.0,841.0,1.5699999999999998
NORTE DE SANTANDER,TANGELO,2016,20.6,279.0,13.54
NORTE DE SANTANDER,TANGELO,2017,26.6,497.0,18.68
NORTE DE SANTANDER,TOMATE,2021,3482.2,132684.32,38.1
NORTE DE SANTANDER,TOMATE DE ARBOL,2019,152.0,1755.0,11.55
NORTE DE SANTANDER,TOMATE INVERNADERO,2016,11.0,1475.0,134.09
NORTE DE SANTANDER,TOMATE INVERNADERO,2017,10.0,1325.0,132.5
NORTE DE SANTANDER,TRIGO,2013,19.0,35.2,1.85
NORTE DE SANTANDER,TRIGO,2019,5.0,10.0,2.0
NORTE DE SANTANDER,UCHUVA,2013,45.5,295.0,6.48
NORTE DE SANTANDER,UCHUVA,2018,76.0,753.0,9.91
NORTE DE SANTANDER,UCHUVA,2019,84.0,989.0,11.77
NORTE DE SANTANDER,ZANAHORIA,2006,0.0,0.0,0.0
NORTE DE SANTANDER,ZANAHORIA,2007,175.0,3780.0,21.6
NORTE DE SANTANDER,ZANAHORIA,2009,243.0,5169.0,21.27
NORTE DE SANTANDER,ZANAHORIA,2013,221.5,4951.0,22.35
NORTE DE SANTANDER,ZANAHORIA,2018,142.0,2770.0,19.51
NORTE DE SANTANDER,ZANAHORIA,2019,249.5,5055.0,20.26
NORTE DE SANTANDER,ZAPOTE,2008,35.0,398.0,11.37
